t, ekin, erot, evib_1, evib_2, evib_3, evib_4
9.60960960960961e-06, 1.2340674056120773e-19, 1.2341300857620905e-19, 5.669862312883615e-20, 1.3603483762507314e-19, 1.6777253136884847e-19, 2.0967858583521603e-19
9.61961961961962e-06, 1.2340665998545262e-19, 1.2341289478746195e-19, 5.669847831613375e-20, 1.3603438566826266e-19, 1.6777230697845856e-19, 2.0967960135962093e-19
9.62962962962963e-06, 1.234065798169776e-19, 1.2341278160168145e-19, 5.669833434997517e-20, 1.3603393580372033e-19, 1.677720829066336e-19, 2.0968061261640234e-19
9.63963963963964e-06, 1.2340650005354594e-19, 1.2341266901531475e-19, 5.66981912250412e-20, 1.360334880220328e-19, 1.6777185915546505e-19, 2.096816196239908e-19
9.64964964964965e-06, 1.234064206929345e-19, 1.2341255702483292e-19, 5.669804893604795e-20, 1.3603304231382585e-19, 1.6777163572701547e-19, 2.0968262240073386e-19
9.65965965965966e-06, 1.23406341732934e-19, 1.2341244562673074e-19, 5.669790747774654e-20, 1.3603259866976427e-19, 1.677714126233187e-19, 2.0968362096489636e-19
9.66966966966967e-06, 1.234062631713482e-19, 1.2341233481752654e-19, 5.669776684492294e-20, 1.3603215708055171e-19, 1.677711898463802e-19, 2.096846153346609e-19
9.67967967967968e-06, 1.2340618500599462e-19, 1.23412224593762e-19, 5.669762703239771e-20, 1.3603171753693062e-19, 1.6777096739817728e-19, 2.0968560552812825e-19
9.68968968968969e-06, 1.2340610723470392e-19, 1.2341211495200193e-19, 5.669748803502572e-20, 1.3603128002968202e-19, 1.6777074528065927e-19, 2.0968659156331765e-19
9.6996996996997e-06, 1.2340602985531982e-19, 1.2341200588883413e-19, 5.669734984769596e-20, 1.3603084454962543e-19, 1.6777052349574782e-19, 2.0968757345816735e-19
9.70970970970971e-06, 1.2340595286569923e-19, 1.2341189740086925e-19, 5.669721246533131e-20, 1.3603041108761877e-19, 1.6777030204533713e-19, 2.0968855123053485e-19
9.71971971971972e-06, 1.2340587626371203e-19, 1.234117894847405e-19, 5.66970758828883e-20, 1.3602997963455818e-19, 1.6777008093129422e-19, 2.0968952489819735e-19
9.72972972972973e-06, 1.2340580004724083e-19, 1.234116821371036e-19, 5.669694009535685e-20, 1.3602955018137792e-19, 1.677698601554591e-19, 2.096904944788522e-19
9.73973973973974e-06, 1.2340572421418152e-19, 1.2341157535463652e-19, 5.669680509776007e-20, 1.3602912271905022e-19, 1.6776963971964503e-19, 2.0969145999011715e-19
9.74974974974975e-06, 1.2340564876244228e-19, 1.2341146913403935e-19, 5.669667088515405e-20, 1.3602869723858518e-19, 1.677694196256388e-19, 2.0969242144953085e-19
9.75975975975976e-06, 1.2340557368994407e-19, 1.2341136347203411e-19, 5.669653745262758e-20, 1.3602827373103061e-19, 1.6776919987520093e-19, 2.0969337887455316e-19
9.76976976976977e-06, 1.234054989946206e-19, 1.234112583653646e-19, 5.669640479530199e-20, 1.3602785218747195e-19, 1.6776898047006585e-19, 2.0969433228256555e-19
9.77977977977978e-06, 1.2340542467441761e-19, 1.2341115381079624e-19, 5.669627290833088e-20, 1.3602743259903208e-19, 1.6776876141194218e-19, 2.0969528169087146e-19
9.78978978978979e-06, 1.234053507272939e-19, 1.2341104980511582e-19, 5.669614178689993e-20, 1.3602701495687123e-19, 1.6776854270251296e-19, 2.0969622711669675e-19
9.7997997997998e-06, 1.2340527715121976e-19, 1.2341094634513146e-19, 5.669601142622666e-20, 1.3602659925218688e-19, 1.6776832434343587e-19, 2.0969716857718992e-19
9.80980980980981e-06, 1.234052039441782e-19, 1.234108434276724e-19, 5.669588182156021e-20, 1.3602618547621357e-19, 1.6776810633634342e-19, 2.0969810608942265e-19
9.81981981981982e-06, 1.2340513110416455e-19, 1.2341074104958877e-19, 5.669575296818116e-20, 1.360257736202228e-19, 1.677678886828432e-19, 2.0969903967039004e-19
9.82982982982983e-06, 1.2340505862918558e-19, 1.2341063920775154e-19, 5.669562486140128e-20, 1.3602536367552295e-19, 1.6776767138451808e-19, 2.0969996933701102e-19
9.83983983983984e-06, 1.2340498651726073e-19, 1.234105378990523e-19, 5.66954974965633e-20, 1.3602495563345905e-19, 1.6776745444292644e-19, 2.0970089510612873e-19
9.84984984984985e-06, 1.2340491476642056e-19, 1.2341043712040307e-19, 5.669537086904076e-20, 1.3602454948541278e-19, 1.677672378596024e-19, 2.0970181699451087e-19
9.85985985985986e-06, 1.2340484337470833e-19, 1.2341033686873624e-19, 5.669524497423773e-20, 1.3602414522280222e-19, 1.67767021636056e-19, 2.0970273501885005e-19
9.86986986986987e-06, 1.2340477234017808e-19, 1.2341023714100433e-19, 5.669511980758867e-20, 1.3602374283708178e-19, 1.6776680577377343e-19, 2.0970364919576415e-19
9.87987987987988e-06, 1.234047016608964e-19, 1.234101379341799e-19, 5.669499536455816e-20, 1.3602334231974212e-19, 1.6776659027421724e-19, 2.097045595417967e-19
9.88988988988989e-06, 1.2340463133494077e-19, 1.234100392452553e-19, 5.669487164064074e-20, 1.3602294366230997e-19, 1.6776637513882655e-19, 2.097054660734172e-19
9.899899899899901e-06, 1.2340456136040057e-19, 1.2340994107124267e-19, 5.669474863136066e-20, 1.3602254685634795e-19, 1.6776616036901723e-19, 2.0970636880702146e-19
9.90990990990991e-06, 1.234044917353763e-19, 1.2340984340917368e-19, 5.669462633227175e-20, 1.3602215189345458e-19, 1.6776594596618216e-19, 2.0970726775893204e-19
9.91991991991992e-06, 1.2340442245798019e-19, 1.2340974625609938e-19, 5.669450473895712e-20, 1.3602175876526404e-19, 1.6776573193169137e-19, 2.0970816294539848e-19
9.92992992992993e-06, 1.2340435352633524e-19, 1.234096496090901e-19, 5.669438384702905e-20, 1.3602136746344608e-19, 1.6776551826689232e-19, 2.0970905438259773e-19
9.93993993993994e-06, 1.2340428493857607e-19, 1.234095534652353e-19, 5.669426365212874e-20, 1.3602097797970594e-19, 1.6776530497311003e-19, 2.0970994208663446e-19
9.949949949949951e-06, 1.2340421669284818e-19, 1.234094578216434e-19, 5.669414414992611e-20, 1.3602059030578413e-19, 1.6776509205164728e-19, 2.0971082607354142e-19
9.95995995995996e-06, 1.2340414878730823e-19, 1.2340936267544165e-19, 5.669402533611963e-20, 1.3602020443345639e-19, 1.6776487950378486e-19, 2.0971170635927975e-19
9.96996996996997e-06, 1.2340408122012375e-19, 1.23409268023776e-19, 5.669390720643611e-20, 1.3601982035453354e-19, 1.6776466733078172e-19, 2.097125829597394e-19
9.97997997997998e-06, 1.234040139894732e-19, 1.2340917386381094e-19, 5.669378975663053e-20, 1.3601943806086133e-19, 1.677644555338752e-19, 2.0971345589073931e-19
9.98998998998999e-06, 1.2340394709354586e-19, 1.2340908019272938e-19, 5.669367298248579e-20, 1.3601905754432033e-19, 1.6776424411428118e-19, 2.0971432516802793e-19
1e-05, 1.234038805305418e-19, 1.234089870077325e-19, 5.66935568798126e-20, 1.360186787968258e-19, 1.677640330731943e-19, 2.0971519080728346e-19
